id,title,author,year
2956,Vida Árvore O O,Davi Costa,2014,
2957,Sonho Esperança Esperança Passado,Davi Barbosa,2014,
2958,Amor Mar Tempo Mistério Mar,Ana Luiza Ribeiro,2015,
2959,Árvore Sonho Destino Silêncio,Pedro Saigg,2019,
2960,Passado Tempo Destino,Gustavo Ribeiro,2017,
2961,Passado Luz Silêncio Sombra Árvore,Thiago Souza,2016,
2962,Sonho Destino O,Gabriel Santos,2013,
2963,Silêncio Mistério Sombra,Leonardo Ribeiro,2011,
2964,Árvore Sombra Destino Tempo,Gustavo Faleiros,2015,
2965,Mistério Casa Mar,Rafael Costa,2016,
2966,Noite Árvore,Paolla Carvalho,2010,
2967,Mar Cidade,Camila Santos,2012,
2968,Luz Noite Mar,Pedro Carvalho,2020,
2969,Cidade Futuro Destino Tempo,Josué Freitas,2017,
2970,O Casa Esperança Futuro O,Eduardo Pereira,2021,
2971,Futuro Amor A,Felipe Amaral,2010,
2972,Futuro Sonho Mar Sonho,Cleber Lima,2019,
2973,Mar Luz A Passado Sonho,Maria Guedes,2011,
2974,Esperança Noite Tempo Silêncio Tempo,Rafael Costa,2017,
2975,Mar Árvore,Josué Guedes,2019,
2976,Cidade Sombra Vento,Eduardo Costa,2017,
2977,Sonho Sonho,Daniela Martins,2011,
2978,Futuro O,Gabriel Costa,2016,
2979,Passado Passado,Cleber Rezende,2016,
2980,Amor Mar Sombra,Hugo Mendes,2022,
2981,Mistério Casa,Artur Arrascaeta,2017,
2982,Esperança Vento Mar Futuro,Ana Faleiros,2022,
2983,A Silêncio Tempo Mar Mistério,Paolla Lima,2015,
2984,Casa Vida,Rafael Lima,2019,
2985,Noite A,Ana Luiza Cardoso,2010,
2986,Sonho Vento O,Vitor Saigg,2019,
2987,Vida Árvore Sonho Casa Passado,Caio Nunes,2020,
2988,Luz Mistério A Vento Cidade,Gabriel Moreira,2010,
2989,Esperança Esperança Futuro Mistério Sombra,Ronaldo Santoro,2019,
2990,Mar Destino Noite Esperança,Davi Barbosa,2013,
2991,Silêncio Árvore,Maria Alves,2021,
2992,Árvore Amor Futuro Sonho,Cristiano Pereira,2018,
2993,Luz Vento,Cristiano Carvalho,2019,
2994,Passado Passado Mistério O Silêncio,Leticia Ferreira,2021,
2995,A Vida Mistério Destino,Artur Ribeiro,2015,
2996,Casa Esperança Sonho Mistério Mar,Eduardo Santos,2013,
2997,Vida Silêncio Sombra Mistério Árvore,Rafael Almeida,2018,
2998,Casa Noite Árvore,Luan Mendes,2011,
2999,Mistério O Amor Tempo,Felipe Araujo,2017,
3000,Futuro Tempo,Chris Guedes,2021,
3001,Cidade Vento Destino,Hugo Souza,2022,
3002,Vento Casa Vento,Fabricio Souza,2021,
3003,O Mistério,Davi Barbosa,2016,
3004,Noite Amor Passado Esperança,Patricia Gomes,2021,
3005,Amor Árvore Vida Vida,Leticia Carvalho,2022,
3006,Cidade Sombra A Tempo Vida,Julia Mendes,2019,
3007,Silêncio Futuro Noite,Paloma Cruz,2018,
3008,A Sombra Cidade,Thiago Carvalho,2019,
3009,Amor Esperança Esperança,Luan Cardoso,2019,
3010,Destino Noite O Mistério Mistério,Bruna Santoro,2015,
3011,Tempo Vento A O Passado,Leonardo Rezende,2012,
3012,Luz Tempo Futuro,Bruno Simas,2013,
3013,Mar O Árvore Cidade,Rodrigo Rezende,2014,
3014,Luz Vento,Paolla Lima,2013,
3015,Luz Mistério,Hugo Lima,2011,
3016,Noite Passado,Davi Ribeiro,2018,
3017,Árvore Casa Futuro Cidade,Rodrigo Ferreira,2020,
3018,Luz Sonho Noite Mistério,Caio Pinto,2013,
3019,Silêncio Árvore,Rodrigo Cruz,2018,
3020,Cidade Casa O Futuro,Daniela Cruz,2019,
3021,Silêncio Sombra A Mar Esperança,David Ferreira,2010,
3022,Tempo Mar Amor,Cristiano Costa,2021,
3023,Silêncio Sombra,Marcelo Freitas,2011,
3024,Vida Destino Noite Sonho Mar,Amanda Carvalho,2011,
3025,Vida Cidade Árvore O,Ana Luiza Santoro,2020,
3026,Vento Destino O Casa,Marcelo Cruz,2021,
3027,Luz Silêncio Árvore Árvore Destino,Ayrton Saigg,2022,
3028,O Sonho Mistério Futuro Futuro,Cleber Rocha,2016,
3029,Silêncio Esperança Cidade Amor,Amanda Costa,2022,
3030,Luz Luz,Vitor Nunes,2020,
3031,Tempo Casa Amor Vento,David Carvalho,2012,
3032,Mar Árvore Sonho Árvore Árvore,Luisa Nunes,2021,
3033,A Árvore Amor Silêncio,Natália Araujo,2021,
3034,Passado Destino Destino Cidade Vento,João Oliveira,2012,
3035,A Sonho Sombra Sombra Sonho,Felipe Santos,2013,
3036,Sonho Esperança Vida Árvore,Ayrton Ferreira,2012,
3037,Vento Esperança Vida A Mar,Rodrigo Melo,2018,
3038,Mistério Tempo,Carlos Arrascaeta,2010,
3039,Cidade Destino Luz Árvore,Felipe Lima,2022,
3040,Sombra Noite,Leticia Cruz,2011,
3041,Sonho Futuro Silêncio Silêncio,Eduardo Cardoso,2021,
3042,Sonho Casa Silêncio,Marcelo Alves,2015,
3043,Vento Vida Futuro Tempo,Felippe Araujo,2012,
3044,Vento Árvore,Chris Saigg,2021,
3045,Casa Casa Futuro Casa Passado,Patricia Pereira,2018,
3046,A O Casa Vida,Eduarda Freitas,2010,
3047,Esperança Passado Vida,Amanda Ribeiro,2012,
3048,Passado Sonho Cidade Mar Cidade,Julia Cruz,2018,
3049,Sombra Esperança,Mateus Costa,2020,
3050,Mistério Mar Sombra,Eduarda Martins,2016,
3051,Cidade Mar Futuro Vento Vida,Vitor Freitas,2013,
3052,Noite Silêncio Sombra Esperança,Felippe Freitas,2021,
3053,Vento Noite Vida Luz,Mateus Santoro,2021,
3054,Cidade Passado Silêncio Amor,Josué Amaral,2020,
3055,Silêncio Sonho Cidade,Pedro Pinto,2011,
3056,Vida Tempo A Vento,Chris Martins,2014,
3057,Mar Sombra O Esperança,Eduardo Alves,2014,
3058,Destino Mar Futuro,Felippe Lima,2015,
3059,Vento Destino Tempo,Natália Ribeiro,2012,
3060,Silêncio Cidade Amor Árvore,Bruna Santos,2010,
3061,Passado Amor Vida,Caio Melo,2015,
3062,Luz Mistério Vida Árvore,Felipe Santos,2020,
3063,Vida Casa,Felipe Araujo,2015,
3064,Silêncio Tempo,Thiago Almeida,2012,
3065,Esperança Mar Destino Esperança Tempo,Mateus Pereira,2012,
3066,Amor Destino Sombra Sonho Luz,Gustavo Faleiros,2018,
3067,Sombra Vento,Luisa Souza,2021,
3068,A Vento Mistério Futuro O,Pedro Ribeiro,2022,
3069,Vento Mar Árvore Passado Esperança,Luisa Costa,2021,
3070,Amor Esperança Sombra,Ronaldo Pereira,2019,
3071,Silêncio Mar,Felipe Araujo,2019,
3072,O Vento,Leonardo Souza,2013,
3073,Sombra Sombra Amor Amor Vida,Felipe Melo,2016,
3074,Silêncio Passado Futuro Cidade,Daniela Santos,2012,
3075,Destino Sonho Mistério Cidade Tempo,Fernanda Freitas,2011,
3076,Vento Futuro Noite,Caio Souza,2017,
3077,Noite Tempo,Lucas Cruz,2022,
3078,Silêncio A O,Paolla Freitas,2010,
3079,A Noite A Noite,Hugo Pinto,2019,
3080,Casa Passado Cidade Passado,Thiago Santoro,2016,
3081,Cidade Vento,Davi Costa,2020,
3082,Árvore O Mistério Árvore Amor,Ayrton Santoro,2017,
3083,Esperança Casa,Gustavo Cardoso,2010,
3084,Sonho Futuro Destino Sombra Silêncio,Fabricio Costa,2011,
3085,Esperança Silêncio Esperança Vento Casa,Carlos Moreira,2020,
3086,Cidade Amor Silêncio Passado,Gabriel Gomes,2016,
3087,O Mistério Noite,Chris Faleiros,2011,
3088,Destino Futuro Sombra Sonho,Artur Martins,2022,
3089,Passado Mar Sombra O Tempo,Hugo Mendes,2011,
3090,Amor Futuro Passado Amor Luz,Paloma Pereira,2012,
3091,Noite Árvore,Pedro Melo,2020,
3092,Mar Amor,Carlos Ribeiro,2020,
3093,O A,Felipe Nunes,2014,
3094,Amor Vento Sombra Tempo,Natália Arrascaeta,2013,
3095,Mar Casa Amor Mistério,Lucas Solano,2020,
3096,Silêncio Luz,Ayrton Martins,2013,
3097,A Silêncio Futuro,Ayrton Araujo,2021,
3098,Árvore Passado Cidade,Ana Luiza Freitas,2019,
3099,Luz Vento Tempo O,Maria Mendes,2022,
3100,Destino Passado Luz Sombra,Thiago Araujo,2014,
3101,Mar Passado Silêncio,Amanda Costa,2019,
3102,Vida Cidade Futuro,Luiza Santos,2017,
3103,A O Cidade Passado Passado,João Silva,2014,
3104,Sombra Vida Cidade,Nayara Almeida,2021,
3105,Silêncio Sonho O Casa,Ayrton Almeida,2022,
3106,Esperança Passado Luz Destino Noite,Cristiano Mendes,2015,
3107,Tempo Noite,Fabricio Guedes,2010,
3108,A Esperança Sonho Vento,Josué Rocha,2019,
3109,Esperança Amor,João Barbosa,2015,
3110,Mar Destino Esperança Sombra,Fernanda Santoro,2021,
3111,Árvore Noite Vida,Rafael Mendes,2013,
3112,Vento Mar Tempo,João Rocha,2013,
3113,Sombra Destino Esperança Casa,Eduardo Souza,2019,
3114,Vento Silêncio,Ronaldo Costa,2010,
3115,Vento O,Fabricio Cruz,2014,
3116,Esperança Passado Vento Cidade,Amanda Saigg,2021,
3117,Mistério Destino,Nayara Santos,2020,
3118,Mistério Destino,Ronaldo Arrascaeta,2010,
3119,Sombra Noite Tempo A,Luan Nunes,2012,
3120,Casa Amor Vida,Hugo Ribeiro,2022,
3121,Tempo Passado,Leonardo Araujo,2020,
3122,Futuro Destino Tempo,Cristiano Lima,2022,
3123,Vida Silêncio Mar,Felipe Rezende,2013,
3124,Árvore Destino,Carlos Lima,2020,
3125,Sombra Vento Sombra Sombra Vento,Thiago Ribeiro,2015,
3126,Mar A,Cristiano Souza,2016,
3127,Noite Sonho Luz Sombra Passado,Luiza Nunes,2020,
3128,Árvore Passado,Luan Santos,2019,
3129,Noite Noite Casa,Artur Ribeiro,2019,
3130,Noite Noite Árvore,Paloma Lima,2022,
3131,Vida Noite,Lucas Araujo,2022,
3132,Cidade Mar,Marcelo Costa,2013,
3133,Mar A Noite Esperança O,Julia Pereira,2010,
3134,Luz Casa A Árvore,Davi Amaral,2014,
3135,O Esperança Sombra Luz,Patricia Saigg,2012,
3136,Passado Destino Cidade,Cristiano Mendes,2012,
3137,Tempo Amor Mistério Tempo,Bruno Ribeiro,2016,
3138,Luz Árvore Noite,Leticia Freitas,2020,
3139,Destino Amor Vida Noite Vida,Rafael Rocha,2012,
3140,O Mar Cidade Luz,Ayrton Ferreira,2016,
3141,Tempo Destino,Eduardo Martins,2019,
3142,Mistério O Cidade Casa Mistério,Eduarda Cruz,2020,
3143,O Árvore Vento Luz,Vitor Moreira,2018,
3144,Vento O Vento,Felippe Araujo,2014,
3145,Vida Passado Casa Destino Vida,Lucas Souza,2018,
3146,Cidade A,Gabriel Ferreira,2018,
3147,Mar Luz,Pedro Cardoso,2019,
3148,Cidade Mistério Esperança Vida Amor,Julia Moreira,2015,
3149,Cidade A O,Amanda Saigg,2010,
3150,Cidade Árvore Tempo Futuro Passado,Felipe Melo,2014,
3151,Tempo Árvore Esperança A Noite,Maria Costa,2019,
3152,Vida Passado,Eduardo Silva,2021,
3153,Cidade O Sonho Amor Sombra,Josué Gomes,2017,
3154,Mar Cidade,Artur Cruz,2018,
3155,Sombra Sombra O Tempo Noite,Vitor Rocha,2016,
3156,Passado Noite Noite Tempo,Julia Martins,2016,
3157,Vento Sombra Luz Amor A,Rafael Arrascaeta,2011,
3158,Destino Mistério,Rodrigo Amaral,2019,
3159,Esperança Futuro,Luisa Barbosa,2017,
3160,Noite Passado,Nayara Lima,2018,
3161,Casa Sombra,Natália Santos,2015,
3162,Árvore Tempo Sonho Vento,Ana Luiza Pereira,2014,
3163,Sombra Casa,Cleber Cardoso,2018,
3164,Sombra Passado Sombra,Lucas Saigg,2019,
3165,Silêncio O Mar Destino,Fernanda Costa,2016,
3166,Tempo Passado Esperança,Vitor Rezende,2021,
3167,Passado Esperança Futuro Árvore,Ana Martins,2014,
3168,Mistério Vento,Daniela Moraes,2013,
3169,Noite Luz O Casa Cidade,Julia Guedes,2020,
3170,Árvore Sonho Casa,Cleber Costa,2011,
3171,Amor Mistério O Futuro,Paloma Faleiros,2017,
3172,Futuro Esperança,Hugo Costa,2019,
3173,Árvore Cidade,Carlos Nunes,2013,
3174,Futuro Amor Esperança,Mateus Guedes,2016,
3175,Sonho Mar Casa Esperança Vida,Lucas Simas,2021,
3176,Mar Passado,Luisa Moraes,2014,
3177,Futuro Luz Futuro Árvore,Bruno Lima,2014,
3178,Destino Destino Amor Sonho,Rafael Martins,2014,
3179,Casa O Tempo Amor Casa,Caio Santoro,2022,
3180,Mar Esperança Noite,Camila Moraes,2012,
3181,Árvore O O,Felipe Costa,2020,
3182,Luz Destino,Chris Ribeiro,2012,
3183,Mar Silêncio Cidade,Marcelo Mendes,2012,
3184,Destino Amor,Cristiano Cruz,2018,
3185,Casa Esperança Mistério Cidade Esperança,Davi Costa,2012,
3186,Sombra Luz Futuro,Julia Amaral,2012,
3187,Vida Luz,Bruno Costa,2020,
3188,Tempo Luz Amor O,Ayrton Araujo,2015,
3189,Luz Sombra Futuro Mistério,Luan Guedes,2014,
3190,Luz Noite,Cristiano Barbosa,2018,
3191,Noite Sonho A Mistério,Davi Martins,2018,
3192,Mistério Mistério Tempo Tempo,Chris Saigg,2021,
3193,Vento Mar Mistério Destino Amor,Felipe Simas,2013,
3194,Sonho Passado Luz,Felipe Melo,2017,
3195,Mar A,Rafael Lima,2019,
3196,Passado Futuro Passado Sonho A,Rodrigo Barbosa,2012,
3197,Passado Cidade Sonho,Bruna Santos,2021,
3198,Noite Mar,Paolla Araujo,2016,
3199,Passado Mar Cidade Tempo,Nayara Oliveira,2015,
3200,Mar Vida Árvore Silêncio,Carlos Costa,2015,
3201,Luz Noite,Ana Luiza Guedes,2020,
3202,Amor Amor,Thiago Lima,2020,
3203,Sombra Esperança Sombra Mistério,Bruno Freitas,2012,
3204,Vento Cidade Tempo Vida Futuro,Gabriel Rezende,2020,
3205,Mistério Sombra,Luiza Freitas,2020,
3206,Silêncio Sombra Noite Luz,Fernanda Freitas,2014,
3207,Luz Árvore Esperança Destino Tempo,Cleber Freitas,2016,
3208,Casa Silêncio,Rafael Ferreira,2017,
3209,Cidade Silêncio Tempo Vento,Cleber Rocha,2021,
3210,Sonho Noite,Gabriel Freitas,2012,
3211,Amor Mistério A Noite,Felippe Nunes,2016,
3212,Luz Sombra Futuro Mistério,Patricia Guedes,2021,
3213,Sonho Luz Futuro,Luiza Ferreira,2013,
3214,Sombra Esperança A Sonho,Artur Amaral,2013,
3215,Destino A Cidade Noite Sombra,Daniela Costa,2021,
3216,Sonho A Luz Sombra,Leonardo Costa,2010,
3217,O Luz,Mateus Santos,2021,
3218,Sombra Destino A,Eduardo Araujo,2018,
3219,Luz Cidade Passado Passado,Eduardo Amaral,2015,
3220,Esperança Mar Casa,Felippe Araujo,2021,
3221,Luz Esperança Mar,Gustavo Rezende,2019,
3222,Mar O Esperança Passado Destino,Ronaldo Santos,2010,
3223,Passado O Mar Esperança Árvore,Lucas Faleiros,2022,
3224,Passado A Esperança,Vitor Martins,2014,
3225,Mar Casa,Eduarda Barbosa,2016,
3226,Luz Amor Sonho,Artur Ferreira,2014,
3227,Luz Silêncio,Fernanda Rezende,2013,
3228,Sonho Futuro Luz Noite Esperança,Cristiano Amaral,2011,
3229,Futuro Passado Mar,David Santos,2014,
3230,Futuro Mar Amor Noite,Leonardo Oliveira,2021,
3231,Mar Tempo Tempo,Carlos Lima,2020,
3232,A Vento A,Cristiano Carvalho,2019,
3233,Cidade Noite,Eduarda Santos,2021,
3234,Futuro A Noite Luz Mar,Cristiano Silva,2017,
3235,A Amor Sonho Amor Vida,Gabriel Costa,2012,
3236,Sombra Silêncio Destino Casa,Cristiano Simas,2017,
3237,Amor Silêncio,Luiza Rocha,2016,
3238,Cidade Passado,David Moraes,2016,
3239,Noite Vida Sombra A O,Caio Costa,2018,
3240,Vento Sombra O Silêncio,Ayrton Pereira,2018,
3241,Destino Esperança Mar Vento Casa,Daniela Costa,2014,
3242,Silêncio Cidade Passado Futuro Sombra,Marcelo Santos,2016,
3243,Destino Esperança Vida Mistério,Natália Nunes,2011,
3244,Esperança Amor Mistério Vento A,Paloma Barbosa,2011,
3245,Mar Árvore,Pedro Barbosa,2010,
3246,Sonho Silêncio,Hugo Silva,2017,
3247,Mar Passado,Fernanda Lima,2015,
3248,Cidade Destino Sombra Sombra,Patricia Lima,2017,
3249,Silêncio Árvore Mistério,Ayrton Barbosa,2017,
3250,Amor Futuro Tempo,Gabriel Lima,2017,
3251,Cidade Cidade Casa Luz Tempo,Leticia Oliveira,2021,
3252,Destino Mistério Árvore Vento Noite,Chris Costa,2013,
3253,Cidade Passado,Marcelo Nunes,2013,
3254,Mistério Sombra Árvore Amor,Ayrton Barbosa,2015,
3255,Futuro Vento Destino Mistério Luz,Ana Araujo,2012,
3256,Futuro A Árvore Sombra Casa,Luan Alves,2020,
3257,Esperança Sombra Vento O,Luiza Santos,2019,
3258,Destino Esperança,Ronaldo Gomes,2012,
3259,Casa Passado Mar Destino,Ronaldo Cruz,2010,
3260,Destino Mistério,Gabriel Pereira,2017,
3261,Vento A,Lucas Cruz,2015,
3262,Destino Silêncio Silêncio,Artur Rocha,2016,
3263,Mistério Amor Mistério Casa Amor,Cristiano Gomes,2014,
3264,Tempo Vida Casa Silêncio Cidade,Carlos Amaral,2022,
3265,Tempo Destino,Thiago Silva,2020,
3266,Esperança Futuro Futuro Vento,Carlos Gomes,2015,
3267,O Esperança Noite Destino Silêncio,Luisa Martins,2013,
3268,Futuro Mistério Sonho Passado Futuro,Felippe Pereira,2016,
3269,Passado A Passado Silêncio Futuro,Bruna Freitas,2015,
3270,Sombra Cidade Mar,Rafael Almeida,2012,
3271,Vida Sonho A,Arthur Araujo,2017,
3272,Destino Árvore Esperança Noite Futuro,Fabricio Oliveira,2020,
3273,Tempo Passado Passado Silêncio,Ayrton Oliveira,2011,
3274,Silêncio A Sonho Tempo,Felipe Freitas,2021,
3275,Mistério Cidade Vida,Daniela Gomes,2015,
3276,Luz Luz,Chris Cardoso,2012,
3277,Tempo Silêncio Passado Tempo,Carlos Araujo,2010,
3278,Noite Sombra Esperança Árvore Casa,Bruna Martins,2018,
3279,Vento Mar Árvore Sombra Sonho,Gabriel Guedes,2013,
3280,Amor Esperança Casa,Daniela Saigg,2022,
3281,Sonho Mistério,Rafael Barbosa,2016,
3282,Vento Passado Esperança Noite Amor,Felippe Freitas,2010,
3283,A Tempo,Chris Santoro,2019,
3284,Mistério Futuro Cidade,Lucas Pinto,2016,
3285,Vento Vida,Lucas Silva,2016,
3286,A Cidade Silêncio Silêncio,Carlos Saigg,2017,
3287,Casa Passado Cidade Sonho Vida,Arthur Costa,2018,
3288,Sonho Sombra Sonho Noite Silêncio,Leonardo Santos,2012,
3289,Vento Noite,Paolla Melo,2019,
3290,Tempo Árvore Passado Destino Passado,Luisa Barbosa,2011,
3291,Vida Árvore Sonho Noite,Ronaldo Santoro,2011,
3292,Sombra O,Hugo Araujo,2016,
3293,Destino Futuro Passado Sombra Futuro,Thiago Gomes,2010,
3294,Mar Destino Destino Amor Esperança,Julia Pinto,2014,
3295,Árvore Passado Vento,Ana Luiza Arrascaeta,2016,
3296,Luz Árvore Passado Casa Passado,Luiza Ribeiro,2012,
3297,Vida Casa,Vitor Arrascaeta,2021,
3298,O Destino O Cidade Amor,Felipe Costa,2011,
3299,Futuro Cidade,David Lima,2017,
3300,Amor Noite,Ana Luiza Cardoso,2019,
3301,Passado Passado Vento,Cleber Ribeiro,2021,
3302,Mistério Mistério Futuro Vida,Ayrton Almeida,2019,
3303,Destino A,Gabriel Pinto,2022,
3304,Sonho Passado Sombra Sombra,Eduardo Simas,2012,
3305,Destino Passado Noite,Maria Faleiros,2010,
3306,Casa Futuro Futuro Vida,Ronaldo Moreira,2010,
3307,Árvore Amor,Amanda Solano,2017,
3308,Luz Luz Sombra,Leonardo Nunes,2016,
3309,Tempo O Vento Futuro Sonho,Camila Almeida,2021,
3310,Sombra Vento Mar Sonho,Hugo Lima,2012,
3311,Vida Amor Luz Noite Futuro,Eduarda Freitas,2017,
3312,Luz Vento Tempo,Arthur Freitas,2014,
3313,A Destino Sonho Mar Mar,Rafael Lima,2012,
3314,Destino Passado Sonho,Davi Ribeiro,2012,
3315,Sonho Árvore Passado,Gabriel Araujo,2021,
3316,Esperança Cidade Esperança Silêncio,Rafael Mendes,2020,
3317,Luz Sonho Futuro Luz Casa,Amanda Souza,2021,
3318,Tempo Casa,Felipe Melo,2016,
3319,O Futuro,Rafael Nunes,2010,
3320,Esperança Futuro Cidade,Lucas Barbosa,2012,
3321,Mistério Vida,Rodrigo Melo,2021,
3322,Cidade Passado Mistério Casa,Gabriel Costa,2021,
3323,Casa Mar,Bruno Guedes,2012,
3324,Mistério Vida Casa Amor Sombra,David Freitas,2021,
3325,Cidade Silêncio Destino,João Simas,2010,
3326,Luz Casa Destino Luz,Ronaldo Gomes,2014,
3327,Luz A Tempo,Cleber Santos,2012,
3328,Amor Passado Árvore,Chris Almeida,2012,
3329,Noite Silêncio,Fernanda Pinto,2010,
3330,Passado Sombra,Natália Silva,2021,
3331,Vento Sombra,Rafael Melo,2022,
3332,Árvore Amor,Fernanda Melo,2014,
3333,Casa O Vida Mistério Sombra,Chris Faleiros,2014,
3334,Noite Vida Mar,Lucas Almeida,2021,
3335,Mar Passado Vento A,Caio Ribeiro,2020,
3336,Amor Sombra Esperança Mar Noite,Luisa Gomes,2016,
3337,Mistério Esperança Luz Casa,Ayrton Santoro,2016,
3338,Mar Vento O Esperança,Artur Guedes,2021,
3339,Sonho Tempo Mistério Vento,Bruna Nunes,2021,
3340,Silêncio Árvore,Julia Moreira,2021,
3341,Cidade Vento,Caio Pereira,2020,
3342,Amor Luz Mar Luz,Ana Gomes,2022,
3343,Futuro Vida Cidade,Chris Guedes,2010,
3344,Vento Sombra Futuro,Thiago Lima,2019,
3345,Destino Passado Sonho A,Gabriel Martins,2019,
3346,Esperança Árvore O,João Santos,2013,
3347,Cidade Luz Tempo Esperança,Cleber Carvalho,2014,
3348,Mar Futuro A Casa,Daniela Costa,2015,
3349,Futuro Mar,Patricia Pinto,2017,
3350,Vento Casa Mistério Esperança,Hugo Nunes,2011,
3351,Vida Amor Sombra Cidade Amor,Ana Faleiros,2013,
3352,Sombra Destino Esperança Passado,Hugo Souza,2015,
3353,Vida Amor Sombra Vento Vento,Luan Lima,2017,
3354,Árvore Luz Cidade Amor,Gustavo Nunes,2021,
3355,Vida Vento Casa O Vida,Carlos Solano,2010,
3356,Vida Mar Vento Silêncio Casa,Luiza Freitas,2015,
3357,Vento Luz Sombra Noite Sombra,Felippe Guedes,2010,
3358,Vida Mar,Pedro Cardoso,2018,
3359,O Cidade Futuro Tempo Amor,David Cruz,2018,
3360,Passado Vento,João Silva,2022,
3361,Árvore Mistério Cidade,Ana Luiza Simas,2014,
3362,Passado Sombra Vento,Daniela Almeida,2010,
3363,Passado Futuro Tempo,Ayrton Costa,2015,
3364,Casa Cidade Árvore,Fabricio Amaral,2011,
3365,Passado Mistério Árvore Tempo,Davi Pinto,2018,
3366,Mar Vida Sombra Passado,David Costa,2018,
3367,Cidade Esperança Noite,Mateus Nunes,2018,
3368,Futuro Mistério Esperança Cidade Passado,Bruna Amaral,2020,
3369,Casa Vento O,Paolla Mendes,2021,
3370,Tempo Casa Tempo Amor Amor,Luan Ribeiro,2011,
3371,Luz Amor Vida Futuro Vento,Paolla Carvalho,2016,
3372,Noite Sombra Vida Destino,Thiago Souza,2013,
3373,Luz Esperança Vida Amor Sonho,Marcelo Amaral,2015,
3374,Mistério Amor Mistério,Bruno Moreira,2015,
3375,Mar Noite A,Carlos Martins,2010,
3376,Noite Luz Casa,Luiza Moreira,2019,
3377,Mar Vento,Nayara Santos,2017,
3378,O Cidade Tempo,Lucas Amaral,2018,
3379,Amor Noite,Pedro Simas,2015,
3380,Mar Sombra,Davi Souza,2012,
3381,Sombra Sonho Mistério,Patricia Santos,2010,
3382,Amor Tempo,David Melo,2011,
3383,Passado Sombra Sombra Futuro,Ayrton Moreira,2012,
3384,Vento Sombra Luz,Lucas Nunes,2011,
3385,Luz Luz Passado Futuro,Cristiano Rezende,2010,
3386,Luz Esperança,Bruno Lima,2018,
3387,Vento Cidade Silêncio,Natália Almeida,2015,
3388,Destino Vento,Lucas Costa,2011,
3389,Árvore Futuro Mar Vida Noite,Eduardo Santos,2020,
3390,Amor Cidade Vida Mistério A,Rodrigo Mendes,2010,
3391,Vento Mistério,Nayara Freitas,2015,
3392,Vento Amor A,Hugo Rocha,2017,
3393,Futuro A Mistério Destino Esperança,Natália Oliveira,2018,
3394,Futuro Cidade Sombra,Marcelo Moreira,2013,
3395,Árvore Destino,Bruna Martins,2016,
3396,Amor O Luz Casa Futuro,David Simas,2010,
3397,Destino Amor Destino Mistério,Marcelo Guedes,2016,
3398,Vento Casa,Eduarda Rocha,2011,
3399,Sonho Passado A O,Hugo Araujo,2022,
3400,Amor O Passado,Lucas Guedes,2019,
3401,Amor Noite Sonho,Leticia Arrascaeta,2020,
3402,Mar Árvore Mistério,Daniela Rocha,2018,
3403,A Passado A Vento,Cristiano Rocha,2019,
3404,Mistério Passado O,Mateus Pinto,2017,
3405,Sombra Vento Sonho,Ayrton Rezende,2015,
3406,Destino Vida A A Luz,Bruno Simas,2019,
3407,Cidade Mar Futuro Casa A,Gustavo Alves,2018,
3408,Amor Vida Cidade Casa,Rafael Souza,2013,
3409,Noite Destino,Bruno Pinto,2015,
3410,Vida Vento Destino,Marcelo Lima,2013,
3411,Árvore Árvore Futuro Árvore,Felipe Santos,2012,
3412,Mar Mistério,Gabriel Ferreira,2022,
3413,Futuro Vida,Luiza Guedes,2017,
3414,O Luz Árvore Cidade,Ronaldo Costa,2020,
3415,Mistério A Árvore,Vitor Ferreira,2017,
3416,Futuro Mistério A Luz,Rafael Martins,2022,
3417,O Mar,Luisa Moreira,2016,
3418,Cidade Tempo,Maria Guedes,2011,
3419,Esperança Passado Amor Casa Mar,Lucas Freitas,2015,
3420,Vida Destino,Paloma Faleiros,2010,
3421,Futuro Vento,Cleber Santos,2017,
3422,Noite Luz Amor O,Ronaldo Guedes,2012,
3423,Vento Esperança Passado Noite,Luiza Guedes,2016,
3424,Futuro Sonho Noite,Nayara Guedes,2022,
3425,Mar A,Carlos Santos,2018,
3426,Sombra Vento Vento,Ronaldo Faleiros,2014,
3427,Esperança Noite Vento Luz,David Oliveira,2021,
3428,Sombra Vida Mistério Amor,Paloma Pereira,2013,
3429,Árvore Cidade Casa Mistério Vento,Vitor Silva,2013,
3430,Destino Mistério Vida O,Paloma Moreira,2010,
3431,Luz Destino Passado Mar Vida,Davi Moraes,2011,
3432,Esperança Silêncio,Bruno Costa,2012,
3433,Casa Vento,Luan Costa,2010,
3434,Cidade Sombra O Destino Mar,Julia Souza,2010,
3435,Esperança A,Vitor Saigg,2014,
3436,Passado Vida,Ayrton Arrascaeta,2016,
3437,Casa Cidade,Luiza Alves,2016,
3438,Noite Noite Mistério Mistério,Cleber Mendes,2012,
3439,Mar Luz Mar Vento,Camila Santoro,2017,
3440,Vida Destino Sombra Sombra,Luan Arrascaeta,2020,
3441,Cidade Vento Futuro Luz Sombra,Fernanda Silva,2015,
3442,Mar Mistério Casa Vento,Davi Rocha,2012,
3443,Silêncio Vento Sombra Vento Silêncio,Gabriel Gomes,2016,
3444,Vida A Noite Casa Cidade,Felipe Martins,2010,
3445,Noite Luz Amor,Josué Santos,2015,
